has_job_experience,requires_job_training,no_of_employees,yr_of_estab,prevailing_wage,full_time_position,processing_time_days,target_binary,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,education_of_employee_Bachelor's,education_of_employee_Doctorate,education_of_employee_High School,education_of_employee_Master's,region_of_employment_Island,region_of_employment_Midwest,region_of_employment_Northeast,region_of_employment_South,region_of_employment_West,unit_of_wage_Hour,unit_of_wage_Month,unit_of_wage_Week,unit_of_wage_Year
0,0,3889,2007,70777.05,1,49,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0,3779,1999,47999.48,1,37,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0,2246,2004,105932.85,1,39,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1,0,3935,1994,63634.36,1,67,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,5305,1980,82362.28,1,23,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,483,2007,685.5338,1,56,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
1,0,891,1924,114338.92,1,44,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,2478,1977,38979.42,1,34,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0,3340,1986,80503.57,1,42,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0,0,1035,2011,158286.89,1,66,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0,2241,2004,56480.99,1,42,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,1139,1961,53269.84,1,35,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0,0,3683,2004,53769.67,1,27,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,4612,2009,19724.4,1,49,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0,5943,2007,769.4475,1,27,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
1,0,2200,1994,110837.77,1,44,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0,1311,1982,89209.47,1,47,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,80,1973,131.88,1,26,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,0,612,1995,97.3218,1,64,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0,4150,1999,76348.25,0,29,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0,1678,2001,4080.92,1,43,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,459,1987,116187.06,1,62,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,1,14578,1999,101953.74,1,65,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,3416,1969,235.4483,1,40,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
0,0,1554,1969,106.07,1,13,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0,23246,1954,46879.5,0,62,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,1,2674,2010,210783.46,1,27,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1,0,2237,1990,109809.15,1,48,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,265,1979,576.5398,1,55,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
0,1,897,1970,17705.99,1,10,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1,0,578,1960,18641.41,1,31,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,781,1990,161245.1,0,38,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,715,1998,54780.08,1,14,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,0,1892,1995,118776.87,1,33,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0,2260,1879,111511.16,0,49,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,535,1993,111.2,1,48,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
1,0,4452,1920,53219.71,1,48,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,2122,1968,64939.82,1,50,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,2681,1911,6955.38,1,18,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,1,5441,2007,50282.38,1,22,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,116,1925,246.19,1,49,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,0,3502,2008,154365.87,1,66,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0,1717,2009,51760.6,1,33,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,965,2009,57182.37,1,48,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,5223,1823,66324.78,1,52,1,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,943,1985,80203.61,1,47,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,0,2686,1954,22939.26,1,35,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0,2127,1966,41764.88,1,27,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0,2651,1973,47784.26,0,78,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,1,1346,1976,57294.25,1,51,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,775,1850,85517.43,1,42,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,166,2010,76693.77,1,52,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,1488,1945,96409.05,1,43,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0,385,2000,260.945,1,50,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
0,1,126,1997,78896.39,1,40,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,1231,2013,59730.91,1,41,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0,401,2004,104261.64,1,57,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,978,2004,142999.49,1,32,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0,0,1131,2001,52.8246,1,40,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0,0,2439,2003,52221.09,1,55,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,2039,1984,163581.86,1,37,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,1,15143,2004,86033.26,1,45,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,488,2011,138562.76,0,25,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,910,2010,51251.35,0,60,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,117,2010,60121.7,1,55,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,122114,1999,114288.61,1,52,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1,0,1050,1981,111872.73,1,45,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,1972,1977,24933.99,1,20,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1,0,2294,2002,153891.3,0,46,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0,3115,2010,99116.24,1,41,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,2191,2010,40104.07,1,37,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,5576,2007,5811.29,1,46,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1,1,1489,1845,65525.81,1,57,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0,97,2003,150107.26,1,66,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,2589,1946,73895.14,0,57,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0,3435,1885,97603.78,1,44,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,3110,1820,82089.0,1,35,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1,0,993,2013,13709.88,1,34,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,854,2011,112967.31,1,46,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,3502,1992,71998.64,0,55,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0,2922,1823,72846.99,1,70,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,967,2000,128531.63,1,34,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,3828,1887,34515.76,1,18,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0,0,3382,1847,5637.79,1,32,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,449,1998,117414.03,1,48,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,1532,2006,20458.61,1,63,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,19283,2011,28373.93,1,61,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,1289,1996,44095.64,1,58,1,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,245673,1928,110747.97,1,34,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,0,2666,2004,102120.76,1,39,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0,112786,1999,21194.15,1,22,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0,4047,1951,51303.37,1,27,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,1714,2008,347.228,1,50,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1,0,3946,2001,59086.31,1,58,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
1,0,2250,1976,72358.39,1,54,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,1,2132,1990,79629.24,1,45,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1,1,249,2012,175314.63,1,34,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,4998,1973,68952.45,1,36,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,3622,2004,62505.17,1,51,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0,0,2983,1998,62141.03,1,27,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,4042,1970,129952.96,1,55,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,1,-17,1990,91897.57,1,39,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,854,1994,86855.46,1,64,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,1,2156,1970,73269.74,1,44,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,3767,1969,126399.34,1,42,1,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,1,4224,1994,219968.65,1,34,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0,109,1977,122642.28,1,40,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0,0,28082,1992,30966.78,1,51,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0,2098,1955,94538.24,0,33,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,532,1919,66930.01,1,31,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,367,2010,21298.97,1,45,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1,0,2531,1974,1153.14,1,55,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0,2481,1996,47748.6,1,65,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0,1590,1975,57.2276,1,61,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
1,0,2856,1884,38219.83,1,41,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0,2044,1988,65602.2,1,36,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0,521,1984,97623.28,1,39,1,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,3444,2005,136898.97,1,41,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,1,4024,1861,64451.25,1,51,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,795,1994,5187.9,1,58,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0,1,272,1989,67872.2,1,59,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,1,383,2004,48767.67,1,30,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,1,10451,2002,187213.94,1,37,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,1,580,2002,86406.18,1,36,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,3760,1964,115185.06,1,11,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,2499,2011,16157.7,1,35,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,1011,1868,73314.36,0,48,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,558,1998,100211.55,1,49,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,1887,2011,147430.78,1,53,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0,2099,2004,74775.68,1,35,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0,0,1734,1990,232462.72,0,36,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0,515,2002,85699.54,1,45,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,1481,1986,132818.8,1,34,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1,0,4675,1981,55440.84,1,51,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
1,0,2104,1999,92877.33,1,36,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,1429,2004,102042.56,1,24,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0,26549,1980,5551.43,1,47,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0,2385,2010,42522.66,1,26,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,1741,2010,106131.2,1,25,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0,0,3031,1932,69287.72,1,17,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1,1,696,2009,92776.49,1,31,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,3538,1998,161108.31,1,41,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,884,2000,118031.84,1,52,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,2275,1851,202217.92,1,62,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,19552,1991,24374.76,1,39,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0,2987,1993,47547.48,1,46,1,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,4080,2001,160388.07,1,40,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1,0,1638,2001,100.17,1,47,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,2294,1901,18643.35,1,60,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0,4008,1985,69306.51,1,48,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,792,2001,97779.82,0,53,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,4990,1970,166396.49,1,34,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,2973,2013,90626.0,0,39,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,3118,1993,121498.56,1,56,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,2455,1957,272.996,1,64,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,0,2620,1987,132627.97,1,55,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,1785,2000,65475.15,1,36,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1,0,2205,2003,152811.59,1,34,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,3887,1998,79170.14,1,36,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1,0,1210,2013,115444.84,1,50,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,106,1871,195924.53,1,63,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0,965,2005,124051.23,0,57,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,3238,2006,63312.76,1,63,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,2633,1977,117874.22,1,68,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0,2667,1984,44691.2,0,17,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0,1011,1984,38753.71,1,36,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,1197,1997,65763.39,1,44,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0,605,2000,146930.92,1,35,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1,0,2662,1989,163778.89,1,29,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,878,1953,75948.03,1,28,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,3524,1968,99991.71,1,44,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,1,1009,2010,92678.0,0,59,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,549,1997,94064.29,1,53,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
0,0,1080,1972,29160.88,1,41,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,1,1410,2008,82332.58,1,37,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,3932,2002,63377.43,1,63,0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,4245,1855,44600.61,1,31,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,1,554,2010,82220.09,1,46,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,125,1992,126073.98,1,51,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,930,2004,51796.63,1,35,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,3207,1973,83203.24,1,54,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,3387,2011,122616.55,1,30,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,2189,2005,8977.46,1,31,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1,0,3379,1885,32670.64,1,58,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1,0,3909,2000,164418.44,1,32,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0,32524,2000,39030.61,1,59,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,544,1990,156.66,1,45,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
0,0,4793,1979,178481.26,0,52,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,1086,1961,126072.88,1,42,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0,1506,1985,57015.82,1,58,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,135268,1939,21994.22,1,31,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,241162,1880,136826.1,1,38,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0,3918,1966,83695.83,0,45,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,1,1859,1925,30754.25,1,32,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,6908,1964,29831.5,1,57,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,1,801,1983,67228.19,1,21,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,441,1889,8169.76,1,54,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1,0,990,1965,44842.13,1,66,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,4086,2007,23948.53,1,32,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
1,1,2597,1968,91922.48,1,44,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,451,1998,139741.99,1,33,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,428,2012,301.9025,1,30,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1,0,162,2009,68495.2,1,57,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,3800,2004,129951.66,1,42,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,4225,2005,131.74,1,54,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,0,329,1939,46917.4,1,49,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0,5828,1976,134026.85,0,47,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,3619,1974,137075.06,0,31,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,232,1830,25183.17,1,53,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,38,2006,3642.07,1,42,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,8899,1954,121010.56,1,29,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,702,1989,469.6979,1,28,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
1,0,2018,1987,68465.76,1,15,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,953,1838,66379.39,0,37,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0,3965,1993,123692.21,1,38,1,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,2952,2000,318.6943,1,37,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
0,0,2373,1992,32197.86,1,35,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0,4643,2007,127198.53,1,60,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,1,3348,2007,123744.25,0,56,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,471,1991,144788.08,1,35,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,1629,2009,89327.73,1,58,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,223,2006,140103.1,0,62,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0,2993,1911,50459.58,1,52,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0,4801,2007,81120.39,1,48,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1,0,1687,1969,37830.7,1,62,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0,3972,2007,63152.63,1,48,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,608,2009,378.1946,1,25,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
1,0,368,1968,121400.82,1,41,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0,2134,1998,45711.3,1,28,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,780,1998,54233.53,1,59,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,2166,1999,135251.21,1,30,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,2115,1992,37157.58,0,36,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,843,1951,86940.97,1,57,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0,2354,2014,562.2244,1,49,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
